id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugz3YQYW8JUvrJuyS-p4AaABAg	0	0	2018-02-15 03:24:23	MGTOW 4 Life	Ban Muslims, not guns.	UCnjPn4gSk6BecANblp5S0Ag	http://www.youtube.com/channel/UCnjPn4gSk6BecANblp5S0Ag	0		
Ugw0fEYl6pxCodFiCoF4AaABAg	7	6	2018-02-15 03:24:11	Kieran Caldwell	We need to draw a line. Something needs to be changed, We can&#39;t have massacres like this anymore.	UCyR1Kt-kFalq9MwZZZs_2uQ	http://www.youtube.com/channel/UCyR1Kt-kFalq9MwZZZs_2uQ	0		
Ugw0fEYl6pxCodFiCoF4AaABAg.8cfKxCwFWTw8cfwBQoJrui		1	2018-02-15 08:58:18	ThatOneDoge	dave parga Make sure to draw a circle so you are protected from seabears as well	UCFGD2LVOtFjUO-xN4CTvJgw	http://www.youtube.com/channel/UCFGD2LVOtFjUO-xN4CTvJgw	1	Ugw0fEYl6pxCodFiCoF4AaABAg	Kieran Caldwell
Ugw0fEYl6pxCodFiCoF4AaABAg.8cfKxCwFWTw8cfpyXCfps1		0	2018-02-15 08:03:59	Xfiles Foxisdead	Yeah Words..bla bla and since columbine massacre nothing changed	UCy3fYK3Iz2x-zUunsz7kWCg	http://www.youtube.com/channel/UCy3fYK3Iz2x-zUunsz7kWCg	1	Ugw0fEYl6pxCodFiCoF4AaABAg	Kieran Caldwell
Ugw0fEYl6pxCodFiCoF4AaABAg.8cfKxCwFWTw8cfTztMN4Rz		1	2018-02-15 04:43:11	Elijah Decker	Armed security at schools is a solution. Immediately though, the anti-gun side imagines some impractical worse case scenario where one of these scrawny bullied students somehow disarms a trained security guard and goes on a massacre. Or even more bizarre. They speculate that one of the guards might go nuts and start murdering children. I mean, sure it's possible, but if you really think that's a rational fear, why do you let your children out in public at all? Armed security protect celebrities, politicians, and banks. Are the lives of those people and the safety of money more important than the lives of your children?	UCyYTEIo4uiOjTRGVxtBqxmQ	http://www.youtube.com/channel/UCyYTEIo4uiOjTRGVxtBqxmQ	1	Ugw0fEYl6pxCodFiCoF4AaABAg	Kieran Caldwell
Ugw0fEYl6pxCodFiCoF4AaABAg.8cfKxCwFWTw8cfQQdRG2QL		0	2018-02-15 04:12:02	Kieran Caldwell	Robbie Hobbs obviously...	UCyR1Kt-kFalq9MwZZZs_2uQ	http://www.youtube.com/channel/UCyR1Kt-kFalq9MwZZZs_2uQ	1	Ugw0fEYl6pxCodFiCoF4AaABAg	Kieran Caldwell
Ugw0fEYl6pxCodFiCoF4AaABAg.8cfKxCwFWTw8cfPYVoxR84		0	2018-02-15 04:04:22	Robbie Hobbs	Kieran Caldwell you can't really do anything about it	UCBxwaU8z43EJctb-l606-hQ	http://www.youtube.com/channel/UCBxwaU8z43EJctb-l606-hQ	1	Ugw0fEYl6pxCodFiCoF4AaABAg	Kieran Caldwell
Ugw0fEYl6pxCodFiCoF4AaABAg.8cfKxCwFWTw8cfPKse8-9L		0	2018-02-15 04:02:30	Kieran Caldwell	your point...?	UCyR1Kt-kFalq9MwZZZs_2uQ	http://www.youtube.com/channel/UCyR1Kt-kFalq9MwZZZs_2uQ	1	Ugw0fEYl6pxCodFiCoF4AaABAg	Kieran Caldwell
Ugw0fEYl6pxCodFiCoF4AaABAg.8cfKxCwFWTw8cfOrWm7qjH		4	2018-02-15 03:58:21	dave parga	oh my god Kieran you are so right...ill go get the chalk for the line drawing.	UCaEakKBHeJUDWLhpS3lipMQ	http://www.youtube.com/channel/UCaEakKBHeJUDWLhpS3lipMQ	1	Ugw0fEYl6pxCodFiCoF4AaABAg	Kieran Caldwell
UgxGBQ4n_Qlez9uAiWR4AaABAg	1	0	2018-02-15 03:23:53	Cody Jacks	Im glad this coward didnt get to take the easy way out, I hope he rots in prison for the rest of his pathetic life living with what he has done.	UC-0x-TcDa1uzL0nm9avhxPQ	http://www.youtube.com/channel/UC-0x-TcDa1uzL0nm9avhxPQ	0		
UgxGBQ4n_Qlez9uAiWR4AaABAg.8cfKv0aexs_8cfN7KIS0UV		0	2018-02-15 03:43:10	Austin Woosley	Yeah right. He's a nutcase and will likely be just as remorseless about this as the rest of his transgressions. Give him capital punishment and botch his lethal injection. Iron shapes iron.	UCWf4emHjK5PZUVhwvM2xcKQ	http://www.youtube.com/channel/UCWf4emHjK5PZUVhwvM2xcKQ	1	UgxGBQ4n_Qlez9uAiWR4AaABAg	Cody Jacks
Ugxwe4AbmK3M45gWLKR4AaABAg	0	0	2018-02-15 03:23:34	Samuel Rojas	OMG!!!!!!!!!!!!!!	UCieSZbin30zS6qSWXE9AL1Q	http://www.youtube.com/channel/UCieSZbin30zS6qSWXE9AL1Q	0		
Ugz6HzDfe1MzQDf69sx4AaABAg	0	0	2018-02-15 03:23:33	random-stuff	I don’t get why people don’t realize that if teachers had gun then the amount of people injured/killed would be limited or even eliminated	UC8z7R2Nc2-PrZ0-GF42ByCA	http://www.youtube.com/channel/UC8z7R2Nc2-PrZ0-GF42ByCA	0		
UgwhSNq6z_bLnWXmD5J4AaABAg	0	0	2018-02-15 03:23:28	Beigie Chees	All the other kids with the pump up kicks better run, run, run outrun my g**	UCI6NEeOjnwxIyNmBZixGQ2w	http://www.youtube.com/channel/UCI6NEeOjnwxIyNmBZixGQ2w	0		
Ugy39r0_fmW0sNrsgpJ4AaABAg	0	0	2018-02-15 03:23:27	Tony PlaysMC	when you don&#39;t win kahoot.	UCmMMQ272KN0ctOR54RbD-Iw	http://www.youtube.com/channel/UCmMMQ272KN0ctOR54RbD-Iw	0		
UgzzicZbop32QciEsXd4AaABAg	0	0	2018-02-15 03:23:13	Theresa Dyer	omg i was scared half to death, my, bff got shot..,<br />but shes Ok tho, thank good everyone can u, pray for her	UC1P3OmEcvmzxUf7eim1WUeQ	http://www.youtube.com/channel/UC1P3OmEcvmzxUf7eim1WUeQ	0		
UgzW_yMuLTJnwmxgc1t4AaABAg	0	0	2018-02-15 03:23:11	Deonte Harris	All schools have 🔫 and killing kids	UCgads3mxwYyejPKwrq5XpJA	http://www.youtube.com/channel/UCgads3mxwYyejPKwrq5XpJA	0		
UgxS0lBNtNxOeEOrcDx4AaABAg	0	0	2018-02-15 03:23:10	Mr PumperKnuckles	Someone got rejected on Valentine’s Day...	UCVFQz4mzgI1lsuxtxqyZvEQ	http://www.youtube.com/channel/UCVFQz4mzgI1lsuxtxqyZvEQ	0		
UgxoKpPBQGWszDspoXB4AaABAg	1	0	2018-02-15 03:23:06	antonio velazquez	Another Hoax!	UCtowV9-qvU0cvSIskuLJKng	http://www.youtube.com/channel/UCtowV9-qvU0cvSIskuLJKng	0		
UgxoKpPBQGWszDspoXB4AaABAg.8cfKpEvZ15q8cfL_iZKweg		0	2018-02-15 03:29:43	trash and lucky	antonio velazquez conspratard	UCyImdVWeYo6ld71djEl07wA	http://www.youtube.com/channel/UCyImdVWeYo6ld71djEl07wA	1	UgxoKpPBQGWszDspoXB4AaABAg	antonio velazquez
Ugw1h5o7MnrQI-EV-4F4AaABAg	0	1	2018-02-15 03:22:52	homienum1	Good work Trump !! you fuckin Orange piece of shit	UC6S1C6LbEt8uwPwMPFeua0w	http://www.youtube.com/channel/UC6S1C6LbEt8uwPwMPFeua0w	0		
UgxeiSW7u789N8u9rPR4AaABAg	0	0	2018-02-15 03:22:40	Aaron Bartuccio	Oh what do you know.. another fake shooting funded by the Deep state	UCp-kR5Ocwqh5AAPNE1thIQg	http://www.youtube.com/channel/UCp-kR5Ocwqh5AAPNE1thIQg	0		
UgyYPUUUM_AlR4OtIAJ4AaABAg	0	0	2018-02-15 03:22:37	NIKKO VASQUEZ	SCRIPTED	UCYkANIqx3O67jOiRI0Ix6Lw	http://www.youtube.com/channel/UCYkANIqx3O67jOiRI0Ix6Lw	0		
UgwX486E57gwWuCW-HJ4AaABAg	0	0	2018-02-15 03:22:31	Lunar	Wasn’t surprised that the shooter was white.	UCAKAEyQu7lvaZlL1JlJNyDw	http://www.youtube.com/channel/UCAKAEyQu7lvaZlL1JlJNyDw	0		
UgwKk5JSrzboSa7UZR14AaABAg	0	0	2018-02-15 03:22:30	CJ Malinowski	God kids who never had discipline are killing people now	UCa-hAbvP5bk3kjZ8Mv2t2Gg	http://www.youtube.com/channel/UCa-hAbvP5bk3kjZ8Mv2t2Gg	0		
UgzoPeUeHEXvBduio-p4AaABAg	0	1	2018-02-15 03:22:22	Powerdriller Power	A crazy loony teenager allowed to posses several semi-automatic guns, because of the USA stupid Second Amendment, which is seen by millions of retard idiots as a &quot;sacred law of god&quot;. The retards (most of them Trumptards too) claim that they need the guns to defend themselves from the government. --- Even carrying a semi-automatic gun a NRA idiot would be suppressed in a minute by a government sent bare-hand USA Marine. The idiots are deluded.	UCXqIfkYJvZWNgiCldUrfbyw	http://www.youtube.com/channel/UCXqIfkYJvZWNgiCldUrfbyw	0		
UgyIE4Pchu917XL7m7d4AaABAg	0	0	2018-02-15 03:22:20	Jskillz	Kashoot up the school bc I&#39;m mental head ass	UCTjOjkwUDlUaCaFB00DysPQ	http://www.youtube.com/channel/UCTjOjkwUDlUaCaFB00DysPQ	0		
UgyFvjF4xAizU999m8B4AaABAg	0	0	2018-02-15 03:22:18	Angelina Ali	R.I.P y cuz passed	UCTPVICBnjcmli-9Qmz8pomA	http://www.youtube.com/channel/UCTPVICBnjcmli-9Qmz8pomA	0		
UgxM7YHMWSRgVyGMerB4AaABAg	0	0	2018-02-15 03:22:18	Andrew Wizard15	He pulled the fire alarm and starting shooting the students leaving into the hallways? That’s just so evil...	UChqMxhUBMax_JJC7bbXperQ	http://www.youtube.com/channel/UChqMxhUBMax_JJC7bbXperQ	0		
UgyymuL3R-hv-U0xF894AaABAg	0	0	2018-02-15 03:22:02	Chad Rushing	Cruz.. let me guess.. illegal alien..	UC7UyDU8t40YC7fHWsOZ8InA	http://www.youtube.com/channel/UC7UyDU8t40YC7fHWsOZ8InA	0		
Ugw0mcIi66ulFwZmOyJ4AaABAg	0	0	2018-02-15 03:21:49	Uncertainty Guaranteed	&quot;What&#39;s that? Kid get&#39;s bullied and is really into guns? Okay yeah, let&#39;s just ignore him. I&#39;m sure nothing&#39;s wrong with him. Totally harmless..&quot;	UCCCnt5ae14xIepwDp83VMWQ	http://www.youtube.com/channel/UCCCnt5ae14xIepwDp83VMWQ	0		
UgxgxQgjGuWxznE7fet4AaABAg	0	0	2018-02-15 03:21:42	David	<a href="http://www.youtube.com/results?search_query=%23ThanksTrump">#ThanksTrump</a><br />😑	UCWc_pCBR-U3j-BlTu2gxNoQ	http://www.youtube.com/channel/UCWc_pCBR-U3j-BlTu2gxNoQ	0		
Ugy6rj38WxsTxjUTvUN4AaABAg	0	0	2018-02-15 03:21:25	Masaki1334	A MAN WHO CAN DO SOMETHING RIGHT. HE HAD THE GOLD SCAR HE HAD 2 MINI SHIELDS AND AND A BOOGIE BOMB. MY MAN WAS READY.	UCec40bDprhyjzfFXn7G98Vw	http://www.youtube.com/channel/UCec40bDprhyjzfFXn7G98Vw	0		
Ugxd_jUaE4Oa1yrjrxN4AaABAg	0	0	2018-02-15 03:21:25	some random guy	take a shit everytime someone says numerous	UCOITsT2CBhNE5ODcXEq10JA	http://www.youtube.com/channel/UCOITsT2CBhNE5ODcXEq10JA	0		
UgxCR5yxZhIcJgrumA94AaABAg	0	0	2018-02-15 03:21:18	وارمر/ WARMAR	loooool mmm	UCoQxKf2BMtTp1EYJkbO78pQ	http://www.youtube.com/channel/UCoQxKf2BMtTp1EYJkbO78pQ	0		
UgwgQnXx9u2gla6iSZ54AaABAg	0	0	2018-02-15 03:21:11	Tanlines	Guns don&#39;t kill people. People kill people. You have to understand it&#39;s the person who pulls the trigger. My school is now allowing any teacher with a concealed weapons license to carry at school because of the recent shootings. This isn&#39;t a joke for all of those making sick comments. If this were to happen to you or go down at your school then you wouldn&#39;t be so immature about this situation. Have some respect	UCdy9ec2zeOAhRMCuYtMohMg	http://www.youtube.com/channel/UCdy9ec2zeOAhRMCuYtMohMg	0		
Ugw_ugw1yUge1lLge7l4AaABAg	0	0	2018-02-15 03:21:05	廁所在swampay	There should be trainings and a longer process to get guns like a car.	UClk3UjCj-4g3EmoKCJe7FCA	http://www.youtube.com/channel/UClk3UjCj-4g3EmoKCJe7FCA	0		
UgxcLJeYEIkF10KR6ed4AaABAg	0	0	2018-02-15 03:20:59	Broken Vessel	So many people are pointing fingers at the government, race of the individual and guns. We as a society put sports and many other things at the forefront of our lives. We need to invest in our children not things that gives us temporary self gratification which derail us in dealing appropriately with the issues at hand. I wish I had the answers to these issues. I guess I will start at looking at what I can do to help my community by donating more time to the people that are left behind and those who need support. God please help our country. God bless everyone and hold your family dear to your heart&#39;s.	UC6kReWKJL9Qp0JZN347LfHA	http://www.youtube.com/channel/UC6kReWKJL9Qp0JZN347LfHA	0		
UgyiyG3x_CAy8Hvx8f94AaABAg	0	0	2018-02-15 03:20:56	Justin K.	Just this year there have been two threats to my local highschool on social media.. Where the fuck is humanity headed.	UCaNEupEMpf164TzUHo9Gpqw	http://www.youtube.com/channel/UCaNEupEMpf164TzUHo9Gpqw	0		
Ugydyoa7sReoNoSEXd54AaABAg	0	1	2018-02-15 03:20:50	Damadafaqing stooge	ALL THE OTHER KIDS	UCUgy2xhDb1nr6k5q0HV-QiQ	http://www.youtube.com/channel/UCUgy2xhDb1nr6k5q0HV-QiQ	0		
UgxAdZZ8SyUqxWwm8i54AaABAg	0	0	2018-02-15 03:20:28	Mowgli Hajduk	Don&#39;t be fooled people, this is a false flag event planned by Hillary/Obama to take away our 2nd Amendment rights! WE NEED TO RESIST! ! !	UCdPwuvJ9CYE_7Ki9fC5ySug	http://www.youtube.com/channel/UCdPwuvJ9CYE_7Ki9fC5ySug	0		
UgwGBo5GisQgvwJZHfl4AaABAg	0	0	2018-02-15 03:19:48	Ronny Ventura	KILL THAT B**CH IT WILL BE FAIR HE KILLED HE CAN BURN IN THE DEPTHS OF HELL SON OF A B**CH	UCfULHR3CeEOrDrgmwFwbsZA	http://www.youtube.com/channel/UCfULHR3CeEOrDrgmwFwbsZA	0		
UgytzQ2WYg2oPO-kkJx4AaABAg	0	0	2018-02-15 03:19:41	Robert Pena	I knew I would get alot of feedback on the Wall remark just messing with your heads	UCq0tbxIO7W7owkLhmx-GCng	http://www.youtube.com/channel/UCq0tbxIO7W7owkLhmx-GCng	0		
Ugyi3TLbx8Yeuefv34B4AaABAg	0	0	2018-02-15 03:19:32	Chase Bolesky	Dude at <a href="https://www.youtube.com/watch?v=0MhjKT20PF0&amp;t=1m48s">1:48</a> didn&#39;t give AF walking away.	UCyC1rgPc3NsqBQknunUTZnA	http://www.youtube.com/channel/UCyC1rgPc3NsqBQknunUTZnA	0		
Ugx7cyAAzRbH34odqcp4AaABAg	0	2	2018-02-15 03:19:26	DEXTER BUHRLE	Did he shoot when the bell rings?? That&#39;s the best time too shoot you can get atleast 20 people	UC199paNBfJ5nSuM9sM-8QmA	http://www.youtube.com/channel/UC199paNBfJ5nSuM9sM-8QmA	0		
UgyXh4da7jb6DPgWq4h4AaABAg	0	0	2018-02-15 03:19:25	Saoirse Dove	I can&#39;t even imagine what the poor parents of the murdered kids are going through...the evil of some people is mindboggling. I don&#39;t understand it.<br /><br />This type of thing should never happen. There should be armed guards posted outside of every school...<br /><br />And since guns will never be taken away in America, the next best thing that can be done to prevent attacks like this one are to make examples of the monsters who commit these heinous crimes. We should show them no mercy. Obviously, the current way we treat murderers isn&#39;t deterrent enough - something more should be done to make these assholes re-evaluate their decisions. <br />It&#39;s a sad day...my heart goes out to the people suffering from this unspeakably evil act...	UC2IAY-Dvj7FsLb7TpuSJwEQ	http://www.youtube.com/channel/UC2IAY-Dvj7FsLb7TpuSJwEQ	0		
Ugxih3hLN1PT0MdcH5V4AaABAg	0	0	2018-02-15 03:19:24	Louie Pancoast	<a href="https://ifcpp.org/news/5566738">https://ifcpp.org/news/5566738</a>	UCEPx1_bc0JEdOrtv3Hj3yzQ	http://www.youtube.com/channel/UCEPx1_bc0JEdOrtv3Hj3yzQ	0		
UgwrCE1uxRgPbOLSEfV4AaABAg	0	1	2018-02-15 03:19:14	Levi Ackerman	When in the world will this stop! It’s just plain stupidity to kill 17 innocent people. And all because some guy was being an ass	UCj_8qM8IARL6f7Nn6EnC7ZQ	http://www.youtube.com/channel/UCj_8qM8IARL6f7Nn6EnC7ZQ	0		
Ugy4xT-epRQhcJbHiXd4AaABAg	0	0	2018-02-15 03:19:12	Pk B	I&#39;m done...I lost faith in humanity...I just can&#39;t take the innocent lives being taken here and there. I&#39;m done...I&#39;m done being happy and being friends with everyone.	UC-VgMxgh0igpQ3eS54TuLog	http://www.youtube.com/channel/UC-VgMxgh0igpQ3eS54TuLog	0		
UgxPx3f52yWunbVeL7R4AaABAg	1	0	2018-02-15 03:19:07	Living In China	The safest country.	UCf12H28ATtNcnM0E_tZbiUg	http://www.youtube.com/channel/UCf12H28ATtNcnM0E_tZbiUg	0		
UgxPx3f52yWunbVeL7R4AaABAg.8cfKN9eAq4f8cfLTvD3Igg		0	2018-02-15 03:28:47	SpaceStation Near you	Living In China no one ever claimed it was the safest	UCG2WtPWzWegg5n5LjRKsKlw	http://www.youtube.com/channel/UCG2WtPWzWegg5n5LjRKsKlw	1	UgxPx3f52yWunbVeL7R4AaABAg	Living In China
UgzCAwSo8vcbEl8iPZV4AaABAg	0	0	2018-02-15 03:18:56	Kyhree Green	Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One, Anotha One.........<br /><br /><br /><br /><br /><br /><br /><br /><br />Will there be Anotha One	UCythwIJhInUcvGWHGSaIawg	http://www.youtube.com/channel/UCythwIJhInUcvGWHGSaIawg	0		
UgyBHrnSyxMbstFcYB14AaABAg	0	0	2018-02-15 03:18:55	Andrew Shepherd	Why is there not armed guards yet?	UCtQroO9GRGM0M8J1_3kTIpA	http://www.youtube.com/channel/UCtQroO9GRGM0M8J1_3kTIpA	0		
Ugzb6VeW-vbpONz4qQF4AaABAg	0	0	2018-02-15 03:18:40	2008romboy	America wake up! This won’t stop till you stop raising your children in godless selfish sinful manners and get Jesus back in your lives. Otherwise the evil will grow and more people will die! ( I know how many dislikes This comment will get but I don’t care, I want to get my point across).	UCZ3Ky8ZK6dNzJOsQ8E_Ug6Q	http://www.youtube.com/channel/UCZ3Ky8ZK6dNzJOsQ8E_Ug6Q	0		
UgwhOOyxZ2tP0WWkIq14AaABAg	0	0	2018-02-15 03:18:21	Christian Sandoval	I shall pray for everyone and their families	UC1G3Kv6NKAcuLv8SEu1A5JA	http://www.youtube.com/channel/UC1G3Kv6NKAcuLv8SEu1A5JA	0		
UgylMTyntwZbYqAk47R4AaABAg	0	0	2018-02-15 03:18:17	Bradlee Y	Shoutout to all of the people affected and to the people that lost their lives today hope you are all safe now happy Valentine’s Day	UCSymVFG85RqFM3t8kdnb_WA	http://www.youtube.com/channel/UCSymVFG85RqFM3t8kdnb_WA	0		
UgzEOt_8L_las5lqAg54AaABAg	2	0	2018-02-15 03:17:50	ProfoundClarity	There has been ANOTHER shooting.....what do we do America. Tomorrow the gun manufacturers are going to make a lot of money....and the cycle continues. This happens no where else. How often is there a school shooting in America? Google it.....it&#39;s terrifying.	UCevlR3hKgYDaEqZYNxzpB8w	http://www.youtube.com/channel/UCevlR3hKgYDaEqZYNxzpB8w	0		
UgzEOt_8L_las5lqAg54AaABAg.8cfKDkxLn6q8cfP035I7ct		0	2018-02-15 03:59:39	ProfoundClarity	Austin Woosley They fund the cycle and violence makes them money whether they care or not is up to you to decide.	UCevlR3hKgYDaEqZYNxzpB8w	http://www.youtube.com/channel/UCevlR3hKgYDaEqZYNxzpB8w	1	UgzEOt_8L_las5lqAg54AaABAg	ProfoundClarity
UgzEOt_8L_las5lqAg54AaABAg.8cfKDkxLn6q8cfNPfN-XMj		0	2018-02-15 03:45:41	Austin Woosley	You make it sound like gun manufacturers get money from this. I don't think that's the reason this keeps happening.	UCWf4emHjK5PZUVhwvM2xcKQ	http://www.youtube.com/channel/UCWf4emHjK5PZUVhwvM2xcKQ	1	UgzEOt_8L_las5lqAg54AaABAg	ProfoundClarity
Ugxo31HqTyrTiX2dZ5h4AaABAg	0	0	2018-02-15 03:17:45	12,412dias Caleb	México need to biuld tha wall cause, thay don&#39;t want this crazy people cross to México,and thay not want mor weapons 🙊🙊🙊	UCoTeRgRlOWy9yGWvhTxmbpA	http://www.youtube.com/channel/UCoTeRgRlOWy9yGWvhTxmbpA	0		
UgzrTkd_qONdi43bnjt4AaABAg	0	1	2018-02-15 03:17:40	General Maudy	White kids need to chill out	UCnt99KxL9OSybl_ynliWidA	http://www.youtube.com/channel/UCnt99KxL9OSybl_ynliWidA	0		
Ugz4IjPBCoSb2BRBRdR4AaABAg	0	0	2018-02-15 03:17:23	SupaNami	anyone else notice that when the Democrats AKA: Hillary Clinton is being looked at... there&#39;s a school shooting	UCytCode7bEBUO-hwzv1Rp-A	http://www.youtube.com/channel/UCytCode7bEBUO-hwzv1Rp-A	0		
UgxoFOt3CujGEXMNTDB4AaABAg	0	0	2018-02-15 03:17:19	ur mamma	American should have to worry about sending our kids to school and never getting to talk to them again .and it&#39;s against the law to not send them there .so way the fuck I guess I will stand watch at my kids school from now on.were the fuck was security and cameras I want armed parent art school with my kids from now on I vote I&#39;m not a criminal ill take the first watch and the government will have to pay my for missing work apparently they don&#39;t care all they care about is budget cuts .and who is haveing sex with who ,and who is talking to Russia. I am tired of this if they can&#39;t stop this shit from happening we r going to have to .why do we pay these people for nothing .we the people r under attack.they don&#39;t care there kids go to the nest safest schools in the world while the rest of us have to send ours to schools that r not safe they would rather give our money to refuges that hate us	UChth2h4DwsP9hy4XMJeUyZQ	http://www.youtube.com/channel/UChth2h4DwsP9hy4XMJeUyZQ	0		
UgyRDu2wjj4Ll73ocSl4AaABAg	0	0	2018-02-15 03:17:08	genesect dj	This wasn&#39;t Trump&#39;s fault, this wasn&#39;t Hillary&#39;s fault, all blame should go to the psychotic bastard who did this. No political party, or social group is to blame for this, innocent people died, and already there are fools squabbling in the comments to assign fault to their opposing political party.	UCpUwuEiztMJJWsHA-Aj-jgg	http://www.youtube.com/channel/UCpUwuEiztMJJWsHA-Aj-jgg	0		
Ugw5v_UjqTTw91PqUnp4AaABAg	0	0	2018-02-15 03:17:00	Betty L.	People will consider this as a mental suspect instead of a terrorist.	UCoCYSdzaVH2hbQn36f0u53g	http://www.youtube.com/channel/UCoCYSdzaVH2hbQn36f0u53g	0		
UgyIq38MO8fgr3e4cYl4AaABAg	0	0	2018-02-15 03:16:59	FlyBaby	No cruel and unusual punishment needs to be rexamined. People like this need to be executed publicly, fed to rats or fire ants. He should suffer horribly. In the end liberals will point their finger at safe responsible gun owners. How did this scumbag get his gun? My daughter learned how to use a gun under supervision and was welcom to shoot, supervised on family outings. My guns are secured. Perhaps safes should be required for gun ownwership. Is the shooter an illegal alien or the progeny of an illegal?	UCdpgCYA3DGUXW3zmSSVDAQg	http://www.youtube.com/channel/UCdpgCYA3DGUXW3zmSSVDAQg	0		
UgwB91hPMhRsafAa-MJ4AaABAg	0	0	2018-02-15 03:16:48	Putin TheGreatOne	Crisis actors hard at work again.. same ol footage used over and over again. the reporter in front of a green screen. man y&#39;alls acting jobs have gotten worse. which company was hired for this job? Casting 360 or some of the numerous other companies? How much they paid these actors?	UC5usB_15Vj76TWpL3aDbTLw	http://www.youtube.com/channel/UC5usB_15Vj76TWpL3aDbTLw	0		
UgxnzvoGUOM61MCNCTR4AaABAg	4	1	2018-02-15 03:16:42	JaY LoCx	I was just joking about school shootings yesterday Never will I ever joke about it again omg I regret it	UCnURQdP_Yiveg_N3WPZR4QQ	http://www.youtube.com/channel/UCnURQdP_Yiveg_N3WPZR4QQ	0		
UgxnzvoGUOM61MCNCTR4AaABAg.8cfK5SGDsoI8chzj8Jh6gv		0	2018-02-16 04:07:45	JaY LoCx	Kunta how because I feel bad for people	UCnURQdP_Yiveg_N3WPZR4QQ	http://www.youtube.com/channel/UCnURQdP_Yiveg_N3WPZR4QQ	1	UgxnzvoGUOM61MCNCTR4AaABAg	JaY LoCx
UgxnzvoGUOM61MCNCTR4AaABAg.8cfK5SGDsoI8chziBkvyYw		0	2018-02-16 04:07:37	JaY LoCx	Ice Crystal no they're not your fucking sick	UCnURQdP_Yiveg_N3WPZR4QQ	http://www.youtube.com/channel/UCnURQdP_Yiveg_N3WPZR4QQ	1	UgxnzvoGUOM61MCNCTR4AaABAg	JaY LoCx
UgxnzvoGUOM61MCNCTR4AaABAg.8cfK5SGDsoI8cfOcC3Wdvg		1	2018-02-15 03:56:16	Ice Crystal	School shootings are lit tho.	UCnfpYrIdU1KG880IRGqVpIg	http://www.youtube.com/channel/UCnfpYrIdU1KG880IRGqVpIg	1	UgxnzvoGUOM61MCNCTR4AaABAg	JaY LoCx
UgxnzvoGUOM61MCNCTR4AaABAg.8cfK5SGDsoI8cfNSlXTlSF		0	2018-02-15 03:46:06	Kunta	JaY LoCx pussy	UCysgpzM4TfF3-O82wpnmvzg	http://www.youtube.com/channel/UCysgpzM4TfF3-O82wpnmvzg	1	UgxnzvoGUOM61MCNCTR4AaABAg	JaY LoCx
Ugw7LTpG9Bs7Vp_tXlB4AaABAg	0	0	2018-02-15 03:16:40	Anthony raymond Luna	A day before Valentine’s Day. They need to change the way this event is because some people don’t understand	UCKZClAnEo6XszhMRiU3w9CA	http://www.youtube.com/channel/UCKZClAnEo6XszhMRiU3w9CA	0		
UgxnOYOJ0IKXsvX1fkR4AaABAg	0	0	2018-02-15 03:16:27	Rachel Sirotic	How is there a fatality count of 17?! What kind of gun? How much ammo? How did he get in the school? Where are all the survivors and the wounded?	UCKcwzimFXn99IreIdZDeLAw	http://www.youtube.com/channel/UCKcwzimFXn99IreIdZDeLAw	0		
UgywYoqTYrKg8ovNbL14AaABAg	0	0	2018-02-15 03:16:22	Gina suzette	I heard the kid had gotten into Islam or Muslim. Not sure which one but he had something on his FB that made it seem like this could be why	UCYihnJcA03BQY_9HzXp3eBQ	http://www.youtube.com/channel/UCYihnJcA03BQY_9HzXp3eBQ	0		
UgyD6dF9EBRyuydQ3t14AaABAg	0	0	2018-02-15 03:16:19	Evan Tonnesen	It doesn’t matter if you ban guns or not if someone wants to do a mass shooting there going to obtain the weapons legally or illegally	UC1bGhYItPkfdRR20S_uAmVg	http://www.youtube.com/channel/UC1bGhYItPkfdRR20S_uAmVg	0		
UgzkTCwhj6IFZjQyAnN4AaABAg	0	0	2018-02-15 03:15:56	thebrendita24	Sick	UCdVd9PuH90nvUgY4kJezJiQ	http://www.youtube.com/channel/UCdVd9PuH90nvUgY4kJezJiQ	0		
UgxlGJE4U1--9to1eGh4AaABAg	0	0	2018-02-15 03:15:54	cute kitten luna gaming	this is horrible excuse my language but this guy deserves to be called a mother fucking Ni*ger	UCg-dfNuQ5PFhzCkXe88STNg	http://www.youtube.com/channel/UCg-dfNuQ5PFhzCkXe88STNg	0		
Ugxv0Eyt6yzwpx2BOkx4AaABAg	0	0	2018-02-15 03:15:54	aniger818	Hmmm... let me guess... he&#39;s white?	UC_2kI0SsO4cc3lDh4djJxbA	http://www.youtube.com/channel/UC_2kI0SsO4cc3lDh4djJxbA	0		
Ugzfm2GvwEaKeld4xHd4AaABAg	0	0	2018-02-15 03:15:48	James Walker	Wonder if he was a dreamer...	UC4Rp3UVAN37SKtnKJvGmIqw	http://www.youtube.com/channel/UC4Rp3UVAN37SKtnKJvGmIqw	0		
